claim_amount,premium_amount,policy_age,repeat_claims,fraud_flag
3771.72,20697.74,462,2,0
38578.03,28124.97,9,6,1
24335.89,63160.46,942,0,0
13455.91,34094.11,301,2,0
92708.93,75105.38,5,4,1
26672.55,95109.8,501,1,0
9885.71,31360.19,343,2,0
39028.28,28670.6,5,5,1
14100.83,42448.29,280,2,0
3691.69,9021.97,304,0,0
20572.64,47484.2,138,1,0
19597.66,77508.17,933,0,0
2699.66,9768.3,543,2,0
24861.01,89782.58,428,0,0
35472.21,22761.7,2,6,1
43571.41,70034.88,742,2,0
15017.72,36074.98,422,2,0
14640.59,26936.64,917,2,0
6766.41,6474.68,9,3,1
6091.87,11614.22,666,0,0
14579.32,51665.03,354,1,0
39603.54,30610.42,5,5,1
13669.4,36083.89,82,1,0
16070.48,62633.45,256,0,0
34157.54,84101.67,958,2,0
44799.3,42216.32,9,6,1
32674.02,68715.83,797,0,0
93990.84,79237.62,5,6,1
85403.38,44980.53,1,4,1
171449.25,91523.01,8,6,1
24503.74,60609.91,146,0,0
29997.14,51701.42,892,1,0
5779.92,19995.65,770,0,0
3419.78,5485.39,591,0,0
16474.65,62435.73,262,0,0
9553.77,41620.81,314,1,0
745.6,7140.23,32,2,0
4187.02,15686.69,582,0,0
97708.26,83265.36,4,6,1
57095.57,91303.88,682,2,0
83882.12,62319.51,7,4,1
41725.5,75475.27,537,2,0
13221.16,52617.4,942,1,0
76735.74,66290.77,8,3,1
20129.79,36138.55,565,0,0
164902.66,91353.71,2,3,1
29480.86,53443.76,913,0,0
184650.66,97999.62,2,5,1
24764.2,23407.01,2,6,1
42927.87,84108.26,58,1,0
42466.38,65972.76,268,2,0
44549.07,72924.83,399,0,0
43325.76,30484.85,5,3,1
6392.59,17369.7,624,0,0
23978.25,98307.82,855,2,0
5770.46,33999.91,854,2,0
33782.27,79387.99,187,0,0
1044.54,7007.12,520,0,0
43949.23,80347.43,826,2,0
4678.35,22999.15,189,2,0
85817.73,81400.3,3,4,1
7264.84,7169.54,4,5,1
24200.08,18011.17,4,5,1
137665.85,73544.84,9,6,1
80428.97,63639.76,8,5,1
9355.53,41087.75,156,1,0
13791.37,27736.79,257,2,0
10650.49,26304.49,685,1,0
56409.99,84241.33,267,2,0
47003.2,75526.08,422,1,0
20085.89,41754.64,684,1,0
3887.33,7288.26,938,0,0
28594.56,74234.92,1000,0,0
8310.88,30913.61,449,0,0
17760.87,71204.43,825,2,0
7100.01,5361.23,6,5,1
26585.28,15867.79,4,3,1
7557.38,17988.03,918,1,0
14608.27,37623.14,297,1,0
3908.46,6121.15,602,0,0
34368.79,84909.74,694,1,0
49316.64,78064.32,865,1,0
94423.25,92910.73,8,5,1
54594.76,99481.03,56,1,0
11084.16,48285.29,869,1,0
692.6,6619.73,899,0,0
18855.79,52853.13,384,0,0
7829.65,60758.35,129,1,0
5820.64,13350.32,237,0,0
6739.32,14629.6,193,1,0
113146.53,68796.88,1,5,1
28204.25,40518.7,678,1,0
117766.36,80855.52,3,6,1
6318.1,55478.99,523,2,0
27372.83,55863.63,131,0,0
54164.33,95077.14,69,0,0
4061.37,23416.03,939,1,0
27198.19,43435.46,594,0,0
23939.89,52835.89,339,2,0
57006.36,92708.57,287,0,0
8742.84,53855.49,212,2,0
16176.18,64651.05,87,2,0
5964.38,56702.66,612,2,0
2743.17,18379.71,403,2,0
3339.04,20683.6,727,1,0
5396.28,15602.95,580,0,0
20176.25,11941.05,5,3,1
14962.68,37422.92,261,2,0
4577.63,24505.83,245,2,0
21173.95,31513.34,545,1,0
3861.77,26575.26,807,2,0
9960.72,15237.25,121,1,0
27897.06,48962.91,228,1,0
43880.59,38093.86,1,5,1
33449.0,18698.53,1,3,1
45790.2,38167.34,1,3,1
35262.45,93024.58,808,0,0
19532.05,87352.24,679,1,0
3141.85,12240.72,334,0,0
6731.49,37800.99,186,0,0
49450.87,34870.67,6,3,1
60259.3,37859.84,3,6,1
7732.37,16899.05,112,0,0
15025.1,14373.96,2,6,1
23695.6,50711.29,340,0,0
40509.67,36683.91,6,6,1
50174.82,44302.29,3,6,1
3907.14,6130.31,276,0,0
116429.4,63542.2,5,3,1
51622.58,75515.86,852,1,0
16040.12,48431.51,76,1,0
23770.34,43525.15,360,0,0
43791.66,72857.81,879,0,0
5261.81,15387.2,125,0,0
6303.62,29369.87,920,1,0
133178.83,81666.48,9,3,1
58402.7,90062.54,875,0,0
29895.69,83395.1,380,2,0
42306.62,71372.95,766,0,0
12398.43,61731.69,278,1,0
4770.35,7066.69,132,1,0
89211.34,56630.05,2,4,1
34716.06,72527.37,98,1,0
104098.03,69209.51,7,3,1
126615.95,77262.16,8,6,1
32466.87,71663.36,192,1,0
1152.43,8825.96,187,1,0
18191.84,54889.48,914,1,0
6213.58,24078.48,315,2,0
22168.81,52563.09,511,1,0
32645.2,29299.01,6,4,1
50125.81,27602.87,5,4,1
8423.53,17369.16,283,2,0
20680.66,46600.37,651,1,0
29259.55,98107.73,111,1,0
7662.91,42219.77,735,2,0
13565.3,31442.47,666,2,0
75830.48,60162.14,6,3,1
50547.17,82676.78,572,2,0
112670.54,79162.45,1,3,1
14544.93,49332.34,279,1,0
13032.98,33270.93,209,2,0
26477.95,62380.06,777,0,0
39979.98,59922.7,790,1,0
21177.26,30591.91,512,2,0
40985.68,69219.99,845,2,0
11521.83,72774.12,38,1,0
12883.05,64969.93,717,2,0
21742.38,51090.51,611,1,0
7026.24,12194.51,796,0,0
9212.68,32951.68,307,0,0
30135.4,80275.38,240,2,0
8618.41,17245.27,814,0,0
42028.79,85388.0,849,1,0
13519.32,70315.71,916,1,0
20546.93,13882.08,10,3,1
32428.01,52644.83,270,1,0
14231.4,31654.53,466,0,0
140556.42,98821.48,8,6,1
82119.13,48343.34,8,4,1
154724.22,99594.95,9,3,1
16063.06,32773.27,60,0,0
31764.24,55340.96,530,0,0
94708.81,51706.78,6,3,1
10164.45,19715.36,406,2,0
7974.52,52172.39,246,2,0
52250.61,77344.07,274,1,0
4100.98,18009.02,642,2,0
45155.58,93520.23,982,2,0
28842.5,44663.91,317,1,0
8438.09,79788.5,55,1,0
11924.38,11548.37,3,4,1
143464.17,97150.44,6,5,1
145481.38,80269.69,1,5,1
2783.73,10072.24,766,0,0
1788.18,6144.24,661,0,0
33205.2,88154.76,578,1,0
1359.81,10177.07,573,2,0
137007.07,71746.39,6,6,1
62087.92,42155.36,1,3,1
32929.02,22906.6,10,6,1
6885.22,13634.35,772,0,0
18369.99,58717.89,566,1,0
2609.37,22733.26,216,1,0
12116.23,70564.37,784,2,0
5863.52,26724.89,227,0,0
29621.19,69603.48,198,2,0
9426.53,5625.34,4,6,1
8119.29,62582.34,319,1,0
14581.53,57467.84,144,0,0
13940.99,49879.14,937,0,0
36014.32,73814.04,142,0,0
20173.5,73389.08,531,0,0
148051.46,77141.53,4,4,1
13862.93,43809.76,146,1,0
20528.57,32316.37,415,0,0
93793.29,48651.06,6,6,1
18823.72,75115.48,870,1,0
39499.22,90816.44,362,2,0
142542.78,90817.11,8,3,1
11925.84,18390.39,675,0,0
39355.35,35044.68,8,4,1
33023.55,59294.4,876,2,0
13418.79,39616.06,851,1,0
8792.1,54760.56,374,1,0
162299.57,81695.31,1,6,1
39483.39,94169.24,558,1,0
41591.45,90538.04,639,1,0
22718.69,35752.87,213,0,0
82598.87,70545.06,5,4,1
15337.32,64979.52,610,0,0
34345.71,94833.2,713,2,0
13537.85,68581.94,596,2,0
33175.48,86447.33,70,2,0
14304.86,23625.85,576,0,0
26389.53,19555.43,8,4,1
9661.05,41451.45,988,1,0
65825.98,42036.59,1,6,1
2396.04,11080.3,446,1,0
23912.69,89828.49,141,1,0
9835.74,22623.7,319,1,0
65037.24,52003.54,10,4,1
20010.33,35237.87,662,2,0
21709.92,49851.65,682,2,0
89078.53,52433.35,4,6,1
10212.52,77171.32,186,0,0
82704.45,54199.18,1,3,1
27683.69,44549.75,256,1,0
11890.52,48914.57,67,1,0
37633.69,66635.06,620,2,0
157779.96,81626.76,3,5,1
1694.94,6838.9,980,0,0
12619.94,27264.72,620,1,0
10996.44,70873.63,185,0,0
38112.93,71137.38,125,2,0
10554.07,74436.14,456,1,0
91889.58,54631.33,2,6,1
22769.36,36518.9,572,1,0
8956.51,61213.32,664,1,0
121134.58,70833.41,9,4,1
9987.23,15698.72,593,1,0
4172.06,8951.48,120,1,0
48154.44,80194.99,462,1,0
17395.54,9494.27,6,5,1
15002.28,52924.53,672,1,0
20128.2,30537.93,943,1,0
4402.11,24258.38,323,0,0
10796.14,24608.51,166,2,0
57486.56,35287.41,6,6,1
29047.03,95343.93,646,1,0
25269.81,41476.22,777,2,0
42938.19,95583.62,741,1,0
8305.71,81968.46,816,2,0
61741.66,98413.26,826,1,0
47251.81,34604.89,4,3,1
36570.33,19364.55,4,4,1
52207.61,78500.07,547,0,0
46057.37,31994.6,1,3,1
2066.62,9216.1,152,2,0
28622.57,84307.69,297,2,0
17483.2,35582.53,104,0,0
23422.36,45750.05,648,2,0
3646.62,10002.35,892,0,0
14958.62,45714.33,994,0,0
105094.69,70773.9,5,6,1
20033.19,45423.34,182,0,0
11939.49,63050.09,510,2,0
25340.75,60058.59,174,0,0
26923.25,72692.79,898,0,0
6366.17,15193.82,413,2,0
18619.67,36090.87,259,1,0
4158.62,37977.97,893,0,0
47732.32,77505.75,259,1,0
8230.76,38694.67,282,0,0
33598.18,57705.13,112,2,0
28752.64,93737.39,963,0,0
6249.31,11342.01,145,2,0
41313.87,62591.68,796,2,0
126502.52,68134.69,8,5,1
25234.21,57433.11,284,0,0
20216.28,29469.32,565,2,0
19583.13,39768.11,157,0,0
75428.25,40330.9,10,5,1
5044.91,10077.82,987,2,0
124461.29,62678.13,10,3,1
51254.56,40683.71,5,3,1
6045.22,51560.85,241,1,0
38893.56,77073.72,930,0,0
30905.88,72120.01,441,0,0
13807.37,92067.2,847,1,0
28454.58,62286.34,519,2,0
40898.43,61800.79,250,0,0
5715.25,30305.08,831,2,0
10786.23,38298.0,761,2,0
34983.05,71797.62,400,0,0
13896.01,44828.79,677,2,0
18791.64,93326.9,928,0,0
8738.43,60857.86,90,1,0
12774.08,7092.4,10,6,1
54863.99,92508.1,468,1,0
31504.74,47113.56,470,1,0
65353.86,51281.59,2,3,1
3729.51,17721.38,429,2,0
31807.14,46712.75,880,2,0
8999.1,40703.64,452,2,0
19164.15,64951.6,293,2,0
9461.52,18564.78,241,1,0
20378.21,82457.42,138,2,0
33906.57,53950.17,54,2,0
22901.8,48453.65,426,2,0
3851.45,37815.25,597,2,0
5323.66,20852.41,115,2,0
13379.69,6828.76,1,6,1
11023.11,19948.18,736,1,0
13282.61,20540.99,403,0,0
109896.93,56290.63,3,3,1
52016.18,78940.35,774,1,0
9127.6,88752.71,49,0,0
112867.3,91069.0,7,3,1
36006.71,29902.62,1,4,1
40851.95,74213.92,615,1,0
68091.48,36591.35,6,5,1
20031.69,33085.12,122,1,0
52811.94,81652.17,204,0,0
77293.93,51090.73,10,3,1
54199.99,42836.39,9,4,1
23512.42,20214.16,2,6,1
30952.33,44683.27,889,0,0
3351.56,26052.92,130,2,0
52505.47,33387.35,2,3,1
114137.98,92234.98,7,5,1
5702.88,11933.39,116,0,0
14637.83,94915.52,579,0,0
17002.23,60676.12,863,2,0
9610.18,36015.4,309,0,0
57442.88,96155.92,93,2,0
784.38,5605.2,255,2,0
30125.67,45938.11,948,0,0
23546.03,49222.99,241,2,0
35886.0,33821.68,4,3,1
87717.59,84552.5,7,3,1
6673.59,50513.98,165,2,0
12255.83,68415.23,859,2,0
6015.03,11851.97,304,2,0
12154.46,39687.36,863,0,0
14565.92,24191.24,478,2,0
42695.34,69729.57,694,1,0
13343.72,59721.34,892,0,0
15689.16,37585.69,206,1,0
54372.3,83138.5,262,2,0
46490.42,93349.7,52,2,0
7929.16,16473.38,260,1,0
142405.18,83626.67,7,4,1
17332.61,40288.75,843,0,0
46820.35,92832.12,955,1,0
21270.79,57872.99,669,2,0
17158.59,28525.0,536,0,0
111377.14,80385.88,10,5,1
43284.21,87562.94,768,2,0
38997.54,58315.43,913,2,0
22065.25,11359.61,5,6,1
14886.83,73295.51,566,2,0
1413.0,7325.82,542,1,0
13206.69,55718.58,235,0,0
7698.28,44719.32,479,1,0
120451.87,68217.8,1,3,1
59640.07,33226.7,10,3,1
52613.72,31343.11,5,6,1
100962.07,71624.18,6,3,1
18110.23,37330.84,779,2,0
27356.36,85586.55,541,1,0
9825.4,68824.83,372,1,0
5383.95,9412.11,919,2,0
30744.25,68595.72,789,0,0
75110.95,62335.31,1,3,1
8702.36,26832.36,578,0,0
19222.74,30089.02,218,2,0
34216.2,99973.37,957,0,0
50121.2,80125.53,281,0,0
35494.26,63438.22,862,2,0
24274.57,77626.0,519,2,0
15140.67,64847.5,383,0,0
9337.14,29223.88,116,1,0
57252.73,97594.2,479,0,0
8217.15,69022.26,317,1,0
43655.84,75007.78,615,1,0
127225.89,86094.06,9,4,1
8903.29,14260.64,430,2,0
19773.67,40667.31,348,0,0
15747.69,45762.03,512,2,0
26152.63,54408.67,199,2,0
25574.28,40806.05,530,0,0
28284.67,46529.66,111,2,0
2955.61,29431.86,144,0,0
33926.24,92500.21,770,2,0
8169.17,56360.43,869,1,0
5948.46,9062.79,222,2,0
46048.77,27340.95,1,6,1
86601.0,57754.42,9,5,1
6307.61,10257.35,123,0,0
25243.91,59584.74,907,0,0
29239.13,24328.93,1,3,1
36139.31,28391.87,1,6,1
6966.92,43176.31,803,0,0
5551.82,19247.15,839,1,0
59620.24,93005.39,753,0,0
22421.21,13901.49,8,6,1
9448.88,18102.78,554,2,0
6064.74,21639.93,921,2,0
25436.31,64733.92,69,1,0
15231.61,35417.55,174,0,0
27313.43,45323.35,187,0,0
18282.31,91862.46,886,2,0
38453.35,29019.39,6,6,1
9876.88,45541.34,444,0,0
53449.34,83980.76,372,0,0
147524.56,77062.44,4,3,1
27063.75,47029.97,219,2,0
9306.6,8542.59,2,4,1
8707.63,65572.78,832,0,0
4894.59,24043.2,787,1,0
50345.01,26571.49,4,4,1
11805.19,22213.68,656,1,0
1813.95,8094.82,665,0,0
41090.35,72778.62,731,0,0
34871.14,25676.77,9,3,1
56479.36,36768.89,4,6,1
96945.7,70072.7,2,6,1
9021.55,77295.68,388,1,0
62377.28,35091.04,9,3,1
4519.36,34124.7,706,1,0
6096.26,8828.84,304,0,0
19541.95,34307.09,650,0,0
81323.9,76245.93,9,4,1
3605.63,26199.91,875,2,0
22323.83,35471.21,499,0,0
5291.64,10473.61,95,0,0
13941.93,46029.57,416,1,0
27781.43,45225.55,263,0,0
18914.68,89203.43,571,0,0
21699.2,79060.23,672,0,0
7452.13,19924.04,528,0,0
6079.71,30445.9,738,2,0
85752.41,65683.43,6,4,1
3640.33,30249.15,243,0,0
104510.68,61996.72,3,3,1
15161.86,94902.66,590,1,0
14876.64,41593.24,505,0,0
65061.58,32796.23,3,6,1
13111.65,29369.79,244,0,0
55681.74,82756.75,767,1,0
35747.48,81548.85,297,2,0
52058.71,42593.88,6,3,1
57782.66,48694.29,3,6,1
117769.8,80804.6,8,6,1
19711.73,40413.44,690,0,0
28466.29,67599.32,300,1,0
31788.47,19638.94,1,5,1
35445.86,81144.61,889,0,0
20338.06,37090.09,311,0,0
4513.61,18696.64,413,1,0
19212.35,11249.52,7,5,1
33710.52,81291.51,569,0,0
8409.82,47667.53,187,2,0
48117.55,79911.15,167,2,0
11898.92,23639.6,279,2,0
12062.5,18009.47,515,2,0
5110.52,44345.34,603,2,0
8893.49,23398.09,289,1,0
47753.03,74269.79,585,0,0
8018.54,6155.17,9,4,1
79383.16,74668.17,10,3,1
11504.1,75350.29,739,0,0
17605.94,80974.35,841,1,0
38330.75,82915.91,286,0,0
25431.53,68146.41,315,1,0
3569.99,21645.33,596,2,0
7076.22,16004.75,226,2,0
16668.67,46982.49,163,2,0
141917.97,86599.63,9,6,1
6125.82,26798.51,985,2,0
27951.72,20569.05,5,5,1
7330.66,13729.88,345,2,0
92833.15,71558.94,9,3,1
14131.1,92925.53,840,0,0
45577.23,29555.76,8,6,1
10110.26,63085.42,972,0,0
10780.58,39778.83,164,2,0
19063.16,82236.99,179,2,0
102676.45,65467.94,2,3,1
33755.24,57631.33,828,1,0
42553.69,98246.13,447,2,0
19821.88,56184.33,249,2,0
39679.67,81660.87,235,1,0
21695.01,56932.05,742,0,0
38289.19,67233.89,956,2,0
53463.29,29509.3,8,3,1
23120.9,48342.52,238,1,0
3850.52,11390.0,858,0,0
5843.68,49739.09,153,1,0
31957.48,91877.59,696,0,0
53832.04,44130.71,6,4,1
133453.25,67935.09,10,4,1
3618.54,15911.38,184,0,0
109706.81,60457.78,4,4,1
49486.05,70826.59,814,2,0
43996.52,32255.7,4,4,1
12179.62,80557.54,486,2,0
41615.84,72342.35,272,0,0
32109.89,93152.89,79,2,0
8899.36,36752.41,604,2,0
177400.33,96923.63,10,6,1
95212.54,93107.06,9,4,1
84721.99,66161.47,5,5,1
2631.89,21870.43,853,0,0
6040.08,11955.14,409,0,0
36417.78,97597.11,922,0,0
15544.55,84290.17,932,2,0
15494.75,30960.16,194,1,0
99043.7,62680.02,2,5,1
23348.41,76884.19,297,0,0
49809.44,99297.8,953,0,0
12815.88,31745.08,50,0,0
42162.47,93378.56,57,2,0
19801.37,86666.93,502,1,0
38721.56,96960.68,261,1,0
103851.35,72197.84,1,3,1
42774.84,85349.79,122,2,0
18980.23,64060.63,404,0,0
21745.04,34180.0,417,1,0
2181.99,14316.8,933,2,0
43450.22,84830.48,481,0,0
19206.16,37199.19,369,2,0
11295.96,18967.98,416,2,0
28069.19,68257.08,840,1,0
28149.48,86511.78,754,2,0
107125.89,75087.15,4,5,1
30804.83,93599.51,106,1,0
17955.91,52548.98,984,2,0
74104.3,47076.03,4,6,1
107933.16,57371.98,10,5,1
4696.36,8462.46,479,1,0
164659.13,86113.08,7,6,1
107263.83,54535.25,1,5,1
14722.96,27551.88,110,0,0
58150.03,96285.73,821,0,0
5145.81,7474.38,219,1,0
25337.81,66320.58,210,0,0
110043.84,69234.49,6,5,1
187247.5,98743.96,9,5,1
6334.62,53858.14,287,1,0
137052.45,86376.29,1,5,1
10189.94,31310.79,525,0,0
48140.28,98625.1,150,0,0
7722.17,15775.21,949,1,0
12540.66,27348.91,371,0,0
9908.31,90266.54,40,2,0
1077.72,8083.31,207,2,0
3134.59,15454.36,248,1,0
47147.8,77707.25,55,2,0
40055.21,29140.41,4,5,1
5429.35,24833.56,985,0,0
35515.01,97808.99,917,0,0
20859.92,44925.43,557,1,0
1069.67,7284.1,149,2,0
28537.63,52577.77,46,0,0
147258.77,80191.2,5,5,1
20952.79,17728.14,5,6,1
15913.21,85217.71,627,1,0
34278.38,77546.46,949,0,0
37813.51,89651.86,828,0,0
61127.8,55716.2,10,4,1
144952.19,99060.97,3,5,1
16960.78,56719.86,380,0,0
11735.49,31824.97,604,0,0
60120.49,39914.95,3,6,1
3033.59,5369.8,938,2,0
92721.2,51929.87,4,4,1
21084.59,68653.99,938,0,0
15546.33,27952.07,670,1,0
13915.64,23746.71,952,0,0
30039.91,48921.51,312,1,0
34778.75,29173.88,8,6,1
22552.17,68961.76,715,0,0
40363.3,67989.66,570,2,0
39348.07,56850.63,244,0,0
24368.28,40123.09,873,1,0
47583.64,85173.3,419,0,0
42186.93,66435.39,207,1,0
5979.83,11732.4,321,2,0
9681.86,14118.76,157,0,0
40412.93,87959.07,85,2,0
74498.7,42042.05,10,5,1
20694.41,71428.05,129,2,0
145664.71,73050.02,3,5,1
10512.12,54369.16,584,1,0
111636.12,71647.56,3,6,1
37280.64,73303.49,354,0,0
30869.66,56850.08,677,1,0
92652.4,76424.44,6,6,1
5501.0,8330.55,300,2,0
30514.82,65426.63,135,1,0
93792.45,50729.22,7,5,1
63118.53,62185.43,3,6,1
28288.81,54541.03,875,2,0
23618.83,38811.07,934,2,0
8221.48,22106.01,328,1,0
42689.07,98571.08,923,1,0
11965.83,51753.18,787,2,0
31759.88,16553.46,7,3,1
22797.14,54457.5,664,0,0
35707.74,69291.67,65,1,0
15228.69,28040.87,854,1,0
13772.73,22240.01,939,0,0
10863.25,57005.0,128,1,0
19058.85,35653.62,205,2,0
119654.68,93902.91,3,5,1
24665.9,49580.63,102,2,0
5864.86,38118.43,904,1,0
49163.4,30573.37,10,6,1
5812.63,10223.47,366,2,0
37908.82,54471.17,571,2,0
58264.99,32978.12,2,4,1
11265.38,25341.85,301,1,0
3727.73,6423.3,372,1,0
20652.86,51419.44,80,0,0
17125.25,63045.91,36,0,0
14140.34,28643.69,590,1,0
85893.14,75316.66,6,3,1
19128.27,57435.59,718,1,0
10852.75,42275.91,432,1,0
29001.86,63880.72,538,1,0
16237.12,35156.28,323,2,0
5842.83,13379.54,803,0,0
3944.86,15735.94,578,2,0
11553.56,35882.19,760,1,0
96079.73,71296.79,3,4,1
6583.4,10581.9,320,2,0
36674.75,57939.76,917,1,0
62095.87,93114.63,86,1,0
8051.1,17674.29,285,0,0
16781.58,28223.25,364,1,0
7397.69,10777.98,93,2,0
3713.91,23047.73,450,1,0
2909.87,24415.14,868,1,0
20923.4,85738.4,259,0,0
40185.09,75505.75,408,1,0
66967.66,97336.02,945,2,0
9311.57,23183.51,622,2,0
43890.07,74780.44,908,0,0
26382.69,52887.95,771,1,0
5355.71,36887.83,969,0,0
61160.21,94695.91,875,0,0
100614.57,51924.45,3,6,1
29767.91,65414.45,881,2,0
8847.62,20687.1,375,1,0
18137.95,10959.22,7,5,1
29450.75,42987.4,567,1,0
32383.3,23799.28,9,5,1
68059.44,34456.73,9,4,1
10658.25,20425.61,816,1,0
5486.27,11337.83,829,0,0
18069.98,33784.84,229,1,0
49021.68,36917.94,6,4,1
27266.63,67514.64,106,2,0
25761.23,61293.69,41,2,0
4985.76,14772.31,933,2,0
10181.48,16660.07,972,2,0
18918.76,76467.87,710,2,0
45809.56,76334.83,524,2,0
595.41,5621.66,780,0,0
17138.96,49290.32,260,1,0
30200.79,50066.23,817,1,0
2528.66,9067.76,845,0,0
54835.15,33626.46,5,5,1
7176.17,11613.04,285,0,0
14733.87,9419.36,3,5,1
38683.88,75423.18,315,2,0
2425.04,5643.05,37,0,0
52865.24,91173.54,302,0,0
54124.28,87128.13,45,2,0
83869.41,47746.54,3,5,1
88295.98,82919.62,3,3,1
126886.75,80891.3,6,3,1
13013.33,91302.68,662,1,0
101072.37,62282.9,8,5,1
15306.56,31541.83,594,1,0
8423.67,38490.31,648,0,0
47158.17,25368.53,7,5,1
9241.99,29855.47,585,2,0
2576.74,16388.58,149,1,0
9370.62,6625.92,7,6,1
19679.01,30874.25,996,2,0
18603.73,87430.93,753,0,0
19747.04,73543.08,313,2,0
115395.37,68405.98,1,5,1
43274.35,77307.2,430,0,0
13670.15,77143.52,74,1,0
75858.71,54965.94,2,3,1
10792.67,93600.39,829,1,0
42828.52,80073.12,661,2,0
51337.9,98507.55,587,2,0
27189.31,39699.78,97,0,0
20575.87,50790.17,838,2,0
22347.92,78600.73,941,1,0
5132.43,37223.63,759,0,0
23695.99,81789.97,918,2,0
14197.22,21190.5,657,1,0
73620.06,41213.05,9,5,1
14461.79,85861.28,63,1,0
48946.64,81579.89,724,1,0
35338.93,98274.91,291,0,0
111507.4,74027.6,2,3,1
42774.56,92202.38,777,0,0
43621.38,65203.53,294,1,0
50172.87,93711.54,68,0,0
79265.15,57305.62,10,4,1
14616.3,47188.51,249,0,0
11980.1,94842.06,485,0,0
10367.29,22817.5,173,2,0
42657.02,76497.91,176,1,0
93674.03,59063.18,3,4,1
23913.33,39394.35,739,1,0
117767.67,61673.17,9,5,1
8417.68,83526.6,116,1,0
29172.22,21363.82,2,5,1
38856.99,56339.08,739,0,0
24063.39,57429.89,82,2,0
97818.31,52611.64,7,5,1
29933.47,49420.94,562,0,0
1094.71,5661.96,358,0,0
23086.6,47677.79,71,1,0
8320.27,33520.36,51,0,0
25039.61,37255.78,541,1,0
36124.82,87553.65,710,2,0
18962.9,61285.15,486,1,0
3284.23,17743.67,583,2,0
12747.5,90963.85,531,2,0
60136.98,99776.0,600,2,0
56425.95,34102.74,10,6,1
90379.66,86919.88,3,6,1
17446.57,68541.62,791,1,0
77129.83,63624.2,9,3,1
7258.03,63297.74,694,0,0
23658.41,56572.05,266,0,0
17268.0,64948.34,678,0,0
64214.21,63068.58,8,6,1
14878.32,39166.72,149,1,0
34109.25,85444.08,508,0,0
1884.22,16098.16,727,0,0
5690.69,9669.29,878,0,0
4097.16,6120.66,624,0,0
1207.18,9592.84,572,0,0
95891.26,72449.02,4,5,1
53861.09,92829.56,228,1,0
39925.17,22824.92,6,6,1
100691.61,84980.22,7,5,1
12113.78,95114.02,535,0,0
50446.02,80073.93,331,0,0
22845.32,43700.3,545,2,0
7528.08,35013.21,370,0,0
23672.52,22317.11,6,5,1
41367.5,75801.49,820,1,0
15916.92,66749.42,444,2,0
12237.85,21987.13,692,0,0
31036.0,62271.43,545,0,0
14709.88,11614.94,3,3,1
6128.89,8894.46,142,2,0
16834.56,36525.99,946,0,0
11888.9,27849.79,858,0,0
1382.52,9075.31,721,1,0
6506.65,45102.71,62,1,0
8354.85,81253.93,908,2,0
44441.83,70102.66,236,2,0
110951.17,84892.51,10,5,1
3416.87,21485.73,454,1,0
31621.22,57506.16,447,2,0
12851.24,29214.13,95,1,0
8833.39,27252.04,45,1,0
20270.44,83388.59,48,0,0
22889.54,59714.49,429,1,0
5582.6,8524.53,630,1,0
49936.7,75580.06,499,1,0
1390.32,9785.95,274,0,0
16828.04,60715.64,57,0,0
986.59,5487.48,45,1,0
15951.16,43821.04,224,0,0
26030.42,77476.98,470,0,0
28875.35,53261.75,854,0,0
53747.45,83825.56,257,1,0
12945.79,68250.68,494,2,0
5683.38,15740.63,40,1,0
23369.73,81643.67,834,0,0
38942.94,92565.02,688,1,0
49779.23,85897.18,975,2,0
43135.24,22236.49,8,4,1
21157.7,36673.3,118,2,0
22623.58,46529.2,843,2,0
15924.17,75483.41,953,2,0
23436.22,36937.85,117,2,0
24738.32,48793.78,173,1,0
7627.71,26914.09,413,2,0
26290.65,87149.67,46,0,0
16939.26,13424.37,2,5,1
59606.8,90221.25,113,0,0
58523.86,42991.16,5,3,1
16861.93,44758.33,968,0,0
19686.0,44548.6,139,1,0
37003.98,19966.94,9,4,1
44700.89,79044.79,560,1,0
28678.39,73524.21,212,1,0
24814.54,15661.84,9,4,1
71380.34,37447.82,8,5,1
7609.63,15102.73,961,2,0
26915.43,40663.54,931,0,0
20221.64,42257.03,428,1,0
2807.41,8898.58,618,0,0
35084.87,63820.73,692,2,0
10580.77,90807.69,879,0,0
38651.71,34186.19,3,5,1
26503.39,54286.36,819,0,0
37887.61,62075.93,228,2,0
41209.8,79523.95,78,2,0
19584.57,67227.41,405,1,0
29125.31,88636.4,643,1,0
49174.47,42444.34,5,5,1
41941.31,99817.32,144,0,0
1462.14,6728.52,973,2,0
18979.62,12408.5,1,3,1
6371.82,35098.88,590,2,0
56933.61,34166.71,10,3,1
137941.23,74940.96,2,5,1
22423.34,64483.94,659,2,0
3335.02,7468.2,581,0,0
37523.09,92319.84,396,0,0
31887.82,75613.6,941,2,0
75624.58,67466.8,10,5,1
42397.01,77834.52,641,2,0
1322.41,10055.02,945,2,0
89668.35,62522.09,9,5,1
26695.07,94311.52,203,0,0
126253.85,85759.26,9,6,1
68687.56,47859.98,10,5,1
38589.55,67924.35,167,1,0
10010.42,30131.25,207,1,0
8200.58,48847.27,642,2,0
22256.14,77194.48,451,0,0
18904.19,80886.64,150,0,0
11445.19,55719.13,743,1,0
2611.77,8731.71,505,2,0
8808.36,54974.04,251,1,0
1362.37,6526.08,940,2,0
49726.68,92992.01,570,1,0
