claim_id,policy_id,customer_id,claim_type,incident_date,claim_amount,status,fraud_score,surveyor_id,premium_amount,policy_start_date,kyc_status
259,12888,9295,Property Damage,2025-07-20,5268.57,PENDING,0,90,46293.04,2024-05-21,PENDING
260,6626,2899,Motor Accident,2025-10-31,85093.33,REJECTED,0,86,68343.25,2024-11-12,VERIFIED
261,17177,6880,Property Damage,2026-04-05,3204.38,PENDING,0,29,13274.93,2025-02-13,PENDING
262,24859,5951,Life Claim,2026-03-10,10518.21,REJECTED,0,5,98374.92,2025-12-01,VERIFIED
263,14640,1123,Motor Accident,2025-10-05,38170.22,REJECTED,0,74,78547.32,2025-10-19,PENDING
264,17204,9185,Motor Accident,2025-11-13,28344.03,PENDING,0,86,59776.22,2023-08-21,PENDING
265,21409,9652,Property Damage,2026-02-20,7297.07,APPROVED,0,14,29982.3,2023-10-15,VERIFIED
266,14383,7223,Health Claim,2025-07-09,5456.2,REJECTED,0,29,21868.87,2023-10-24,VERIFIED
267,8858,6725,Motor Accident,2025-08-08,30554.08,PENDING,0,59,98727.28,2024-05-14,PENDING
268,14896,9037,Health Claim,2025-09-13,52316.45,PENDING,0,91,84434.67,2024-03-17,PENDING
269,12669,2255,Motor Accident,2025-06-24,28434.19,REJECTED,0,19,44292.82,2023-10-31,PENDING
270,6654,5786,Motor Accident,2026-04-08,41008.25,PENDING,0,15,81653.69,2023-11-17,PENDING
271,20221,781,Motor Accident,2025-12-05,17834.99,APPROVED,0,58,86038.9,2023-12-06,VERIFIED
272,21046,4782,Life Claim,2026-03-07,22255.25,REJECTED,0,49,57139.18,2025-09-12,VERIFIED
273,24739,3671,Life Claim,2025-12-19,155049.35,APPROVED,0,5,87256.31,2024-07-22,PENDING
274,18536,8,Life Claim,2025-08-28,87152.24,APPROVED,0,5,44892.07,2023-12-24,PENDING
275,20132,5384,Property Damage,2025-12-09,15016.87,PENDING,0,29,36812.48,2024-10-07,VERIFIED
276,14141,7966,Motor Accident,2025-10-22,98449.46,REJECTED,0,87,52835.46,2024-11-04,PENDING
277,9591,8884,Motor Accident,2026-01-15,12260.62,PENDING,0,31,6700.07,2024-08-02,PENDING
278,13259,4667,Health Claim,2025-07-10,39906.76,APPROVED,0,87,60882.72,2023-11-05,VERIFIED
279,24584,9697,Life Claim,2026-01-28,51234.25,APPROVED,0,84,81239.09,2025-06-12,VERIFIED
280,17122,2794,Motor Accident,2025-09-10,20502.55,PENDING,0,91,34712.66,2024-01-23,PENDING
281,3566,1939,Health Claim,2025-11-01,52490.24,REJECTED,0,90,99790.98,2024-03-03,PENDING
282,1277,3934,Motor Accident,2025-11-06,10254.46,APPROVED,0,56,20979.0,2025-09-08,VERIFIED
283,5504,7595,Life Claim,2025-12-16,20773.11,APPROVED,0,24,38363.47,2024-05-27,VERIFIED
284,15906,8617,Health Claim,2025-09-03,7491.63,PENDING,0,52,17375.64,2025-10-25,PENDING
285,7549,7221,Life Claim,2025-06-18,41956.94,PENDING,0,47,78061.58,2025-02-10,PENDING
286,6743,7700,Life Claim,2026-05-02,29682.9,APPROVED,0,60,70410.98,2025-08-15,VERIFIED
287,18832,1393,Life Claim,2025-09-24,24174.84,REJECTED,0,31,52124.67,2024-03-24,VERIFIED
288,1380,4912,Property Damage,2025-05-30,142664.97,PENDING,0,62,92083.51,2025-01-08,VERIFIED
289,8166,432,Health Claim,2026-05-10,27842.36,APPROVED,0,74,55568.03,2024-05-23,PENDING
290,20062,3158,Property Damage,2025-10-21,28345.33,APPROVED,0,99,88642.73,2023-08-22,PENDING
291,15128,3430,Property Damage,2025-09-02,19696.93,PENDING,0,23,42099.96,2025-04-28,PENDING
292,7788,9143,Life Claim,2026-03-06,15630.08,APPROVED,0,81,40915.25,2024-11-14,VERIFIED
293,16695,8741,Life Claim,2026-02-20,30122.97,APPROVED,0,83,79626.44,2025-02-13,PENDING
294,6995,9488,Health Claim,2025-05-30,32404.38,PENDING,0,20,92802.61,2024-11-21,PENDING
295,14864,6455,Health Claim,2025-10-29,6949.46,REJECTED,0,51,21099.65,2026-03-29,PENDING
296,826,582,Health Claim,2026-02-19,6873.13,PENDING,0,16,16454.85,2024-08-10,VERIFIED
297,18036,2556,Health Claim,2026-03-27,1409.78,APPROVED,0,78,10710.7,2023-10-15,PENDING
298,11790,7849,Motor Accident,2025-12-01,19847.27,PENDING,0,59,13972.83,2023-11-01,VERIFIED
299,4979,4432,Life Claim,2025-12-09,39661.4,APPROVED,0,76,33325.64,2025-04-25,PENDING
300,5381,1651,Life Claim,2025-08-13,112306.61,PENDING,0,25,66203.93,2024-08-27,PENDING
301,14740,6434,Property Damage,2025-10-02,7395.44,APPROVED,0,10,64997.44,2024-12-02,PENDING
302,21862,2116,Property Damage,2025-06-06,38539.72,PENDING,0,16,99417.38,2023-11-29,VERIFIED
303,11731,8273,Motor Accident,2025-11-23,44332.23,REJECTED,0,98,69134.71,2023-08-31,PENDING
304,2172,8343,Property Damage,2026-02-02,141001.07,APPROVED,0,48,91029.93,2025-07-23,VERIFIED
305,21691,8970,Property Damage,2026-03-08,11782.41,PENDING,0,69,24964.62,2026-02-03,VERIFIED
306,22282,9817,Property Damage,2025-07-05,59485.95,REJECTED,0,69,47861.85,2023-10-03,PENDING
307,16849,882,Health Claim,2026-03-28,52841.75,APPROVED,0,27,78918.57,2025-03-08,VERIFIED
308,15936,9575,Property Damage,2026-03-15,33181.4,REJECTED,0,63,48316.85,2025-04-05,PENDING
309,3978,9243,Health Claim,2025-10-31,10004.85,REJECTED,0,21,20296.42,2024-04-05,VERIFIED
310,13470,9803,Life Claim,2026-02-14,14478.57,PENDING,0,75,64059.79,2025-08-31,PENDING
311,1166,8907,Health Claim,2025-12-27,5723.18,APPROVED,0,41,8935.82,2025-04-13,PENDING
312,2032,8188,Life Claim,2026-05-24,86691.17,REJECTED,0,57,55864.2,2025-05-20,PENDING
313,14645,4489,Property Damage,2025-12-29,54411.96,REJECTED,0,78,48793.2,2025-05-29,PENDING
314,20210,5424,Motor Accident,2025-12-24,57108.06,REJECTED,0,69,94754.44,2024-10-03,PENDING
315,18687,3386,Motor Accident,2025-07-18,54784.43,PENDING,0,17,98217.53,2024-07-23,VERIFIED
316,23149,9657,Property Damage,2026-01-31,39923.79,PENDING,0,9,74830.71,2024-02-06,PENDING
317,12429,6055,Life Claim,2026-02-11,13337.61,REJECTED,0,99,24156.25,2024-12-05,PENDING
318,24808,8693,Life Claim,2025-12-20,113641.03,REJECTED,0,9,62133.72,2024-06-30,PENDING
319,3363,4611,Motor Accident,2026-04-30,80854.77,PENDING,0,32,43889.63,2026-04-22,VERIFIED
320,8473,3,Property Damage,2025-11-13,55773.86,PENDING,0,14,95791.34,2025-01-24,PENDING
321,20014,5284,Life Claim,2025-12-21,3301.19,APPROVED,0,8,21103.96,2024-02-14,PENDING
322,21956,8351,Property Damage,2026-01-09,50023.96,PENDING,0,7,41031.68,2023-12-28,VERIFIED
323,23755,5942,Life Claim,2026-04-16,125045.89,PENDING,0,36,79209.81,2026-04-20,VERIFIED
324,16029,8587,Life Claim,2025-09-30,14366.52,REJECTED,0,36,70363.35,2023-09-30,VERIFIED
325,13532,5076,Life Claim,2025-11-03,36102.44,APPROVED,0,64,51992.78,2024-07-10,VERIFIED
326,6514,246,Health Claim,2026-05-25,23333.9,PENDING,0,49,90694.53,2025-11-12,VERIFIED
327,16943,2607,Property Damage,2025-11-11,17514.95,APPROVED,0,46,30295.26,2023-10-11,VERIFIED
328,17777,7360,Life Claim,2025-08-28,16013.63,PENDING,0,49,78783.51,2025-07-16,VERIFIED
329,10038,3584,Property Damage,2025-09-11,34992.74,REJECTED,0,41,87172.33,2025-07-28,PENDING
330,3666,8807,Health Claim,2026-01-03,8813.23,REJECTED,0,90,44058.74,2025-02-18,VERIFIED
331,22323,8329,Life Claim,2025-06-03,3436.9,APPROVED,0,72,33490.04,2025-09-10,PENDING
332,21344,1413,Life Claim,2025-07-27,7793.55,REJECTED,0,11,70543.49,2025-04-20,PENDING
333,20597,26,Property Damage,2026-01-31,7439.68,APPROVED,0,40,62328.61,2026-03-25,PENDING
334,21005,5000,Property Damage,2026-03-20,72306.26,REJECTED,0,29,47762.77,2023-10-08,PENDING
335,1512,2187,Life Claim,2025-10-20,75328.43,APPROVED,0,26,72148.27,2024-05-28,PENDING
336,15813,5517,Motor Accident,2026-04-12,4751.04,REJECTED,0,4,47147.07,2024-01-20,PENDING
337,16612,522,Health Claim,2025-12-01,19614.96,REJECTED,0,22,89863.95,2025-09-04,PENDING
338,20922,2120,Life Claim,2026-01-07,100978.33,APPROVED,0,87,78632.86,2025-11-24,VERIFIED
339,21089,9702,Property Damage,2026-04-10,149419.05,APPROVED,0,78,95391.21,2023-11-05,PENDING
340,15855,7245,Motor Accident,2026-02-18,31974.18,APPROVED,0,86,56002.75,2023-11-21,VERIFIED
341,18015,3486,Life Claim,2025-10-18,13880.49,REJECTED,0,29,31844.77,2024-10-13,PENDING
342,13445,6895,Motor Accident,2026-01-12,55416.86,REJECTED,0,62,51461.49,2025-06-23,VERIFIED
343,14589,9683,Motor Accident,2026-01-12,16863.35,REJECTED,0,55,30531.08,2023-12-03,PENDING
344,7650,9004,Property Damage,2025-11-04,26628.24,REJECTED,0,95,17565.03,2025-08-03,VERIFIED
345,12629,6381,Property Damage,2026-03-12,39891.71,APPROVED,0,10,83533.56,2025-03-27,PENDING
346,12009,2515,Property Damage,2025-09-16,43603.43,REJECTED,0,92,92797.31,2025-02-21,PENDING
347,9859,6190,Motor Accident,2025-06-23,9346.3,APPROVED,0,80,54458.81,2024-05-01,VERIFIED
348,6114,6426,Motor Accident,2026-04-15,7488.82,PENDING,0,44,57266.16,2024-12-03,VERIFIED
349,3068,5087,Health Claim,2025-08-22,43824.27,REJECTED,0,37,97903.46,2025-05-23,PENDING
350,20122,1477,Property Damage,2026-01-25,23767.58,PENDING,0,24,12334.88,2025-03-27,VERIFIED
351,23662,3204,Property Damage,2026-04-19,1238.88,PENDING,0,11,9845.66,2024-03-18,VERIFIED
352,15349,6912,Life Claim,2026-05-04,23174.76,APPROVED,0,93,76537.05,2024-10-01,PENDING
353,6921,1564,Motor Accident,2026-03-11,5358.85,REJECTED,0,74,14613.54,2026-04-08,VERIFIED
354,22454,9483,Property Damage,2026-02-24,15961.22,PENDING,0,87,26097.57,2023-05-28,VERIFIED
355,24852,6771,Property Damage,2026-04-20,12354.37,PENDING,0,55,77927.58,2025-02-16,PENDING
356,21223,898,Life Claim,2025-09-12,71586.94,PENDING,0,3,60579.16,2026-01-25,PENDING
357,4670,7950,Property Damage,2026-03-02,30846.34,REJECTED,0,33,45998.68,2024-10-01,VERIFIED
358,14878,7401,Health Claim,2026-02-21,14075.86,PENDING,0,68,90649.13,2023-05-27,PENDING
359,21455,4989,Property Damage,2025-11-20,23160.8,PENDING,0,55,85144.63,2025-02-23,PENDING
360,4975,172,Motor Accident,2025-06-07,109371.03,REJECTED,0,20,83224.89,2024-09-07,VERIFIED
361,14829,4637,Life Claim,2025-07-20,6018.22,REJECTED,0,62,9838.02,2024-12-12,PENDING
362,7600,4014,Health Claim,2025-12-07,36241.75,APPROVED,0,91,62356.02,2025-02-19,VERIFIED
363,4358,1779,Property Damage,2026-05-20,33301.04,APPROVED,0,51,20739.47,2026-01-14,PENDING
364,12153,9943,Health Claim,2026-03-03,5209.51,APPROVED,0,1,45039.74,2024-04-17,PENDING
365,2601,9763,Health Claim,2026-05-16,51719.62,REJECTED,0,94,89339.32,2023-11-03,VERIFIED
366,20123,63,Motor Accident,2025-07-11,92727.44,APPROVED,0,63,79111.74,2023-08-20,PENDING
367,13008,3625,Motor Accident,2025-07-14,11548.59,APPROVED,0,66,36930.6,2025-01-07,VERIFIED
368,12268,3932,Health Claim,2025-12-06,23016.84,PENDING,0,32,41336.13,2026-01-05,PENDING
369,24693,9437,Health Claim,2025-10-17,53210.3,APPROVED,0,84,85437.5,2023-06-29,VERIFIED
370,3543,3330,Health Claim,2025-10-01,10770.62,PENDING,0,40,29980.24,2024-09-19,PENDING
371,22938,8090,Health Claim,2026-03-11,62667.59,PENDING,0,92,44373.05,2026-03-30,PENDING
372,9869,743,Health Claim,2026-01-04,20136.41,PENDING,0,1,36140.17,2023-12-02,PENDING
373,9954,4859,Health Claim,2025-12-19,62589.89,APPROVED,0,100,58396.59,2023-10-16,VERIFIED
374,12993,7190,Life Claim,2026-02-27,57074.55,REJECTED,0,95,53537.9,2026-05-22,PENDING
375,23016,2779,Motor Accident,2025-10-21,15238.29,REJECTED,0,36,87921.3,2023-09-07,VERIFIED
376,9982,1117,Life Claim,2026-03-11,70830.83,REJECTED,0,69,38627.37,2025-12-21,VERIFIED
377,8795,8805,Motor Accident,2025-11-25,28077.71,PENDING,0,37,15930.37,2025-11-21,VERIFIED
378,18020,755,Motor Accident,2025-09-12,10942.14,PENDING,0,19,96916.17,2024-12-22,VERIFIED
379,1778,4846,Property Damage,2025-07-03,31582.27,APPROVED,0,24,63460.44,2025-10-07,VERIFIED
380,24634,1924,Health Claim,2025-10-09,54514.49,APPROVED,0,9,97184.12,2024-05-04,PENDING
381,8230,7077,Life Claim,2025-12-16,47496.11,PENDING,0,3,97801.69,2024-12-19,VERIFIED
382,18723,5028,Motor Accident,2025-11-19,65532.44,APPROVED,0,23,97232.26,2024-07-20,VERIFIED
383,1091,6367,Life Claim,2025-09-18,4881.91,PENDING,0,83,14864.91,2024-10-18,PENDING
384,7330,8617,Motor Accident,2025-08-05,1238.89,PENDING,0,58,9330.09,2024-07-17,VERIFIED
385,12280,7277,Health Claim,2026-04-25,4643.17,PENDING,0,64,15178.12,2023-06-29,PENDING
386,24151,9021,Motor Accident,2025-08-13,11792.85,PENDING,0,62,48627.43,2026-04-20,PENDING
387,8463,8821,Property Damage,2026-02-12,25835.84,APPROVED,0,65,46654.92,2023-09-29,PENDING
388,16938,7252,Motor Accident,2026-02-12,16997.58,REJECTED,0,92,9068.01,2026-02-01,PENDING
389,229,702,Property Damage,2025-06-28,37986.41,PENDING,0,12,81231.48,2025-03-05,PENDING
390,12134,1284,Motor Accident,2025-08-23,36246.12,APPROVED,0,51,98602.1,2024-08-23,PENDING
391,448,9755,Property Damage,2025-07-17,37806.78,APPROVED,0,77,86922.69,2025-08-03,PENDING
392,20622,8705,Life Claim,2025-12-21,135224.5,REJECTED,0,2,76354.28,2024-01-02,VERIFIED
393,8444,1823,Health Claim,2026-02-16,7593.84,APPROVED,0,9,23389.69,2024-04-27,VERIFIED
394,1976,8012,Motor Accident,2025-12-08,38976.83,APPROVED,0,97,61324.07,2024-02-29,PENDING
395,22891,2042,Life Claim,2026-05-23,48426.26,PENDING,0,99,91482.86,2023-07-04,PENDING
396,16762,326,Property Damage,2026-05-03,137941.05,APPROVED,0,60,97001.83,2025-09-18,VERIFIED
397,1657,3052,Life Claim,2025-07-19,8027.76,REJECTED,0,19,38011.49,2026-05-01,VERIFIED
398,16160,3867,Motor Accident,2025-06-27,44412.69,APPROVED,0,40,91958.09,2024-04-30,PENDING
399,11957,9437,Life Claim,2025-08-04,9306.37,PENDING,0,11,48069.91,2024-12-20,VERIFIED
400,24418,4987,Property Damage,2025-12-17,6012.16,PENDING,0,55,60106.38,2026-02-03,PENDING
401,2548,4954,Health Claim,2026-03-12,11121.76,REJECTED,0,33,44812.04,2024-11-29,VERIFIED
402,6143,5075,Motor Accident,2025-07-05,17193.98,APPROVED,0,79,37988.04,2023-07-11,VERIFIED
403,22087,4226,Property Damage,2026-03-18,36973.43,APPROVED,0,20,25711.01,2024-06-30,PENDING
404,21076,5005,Health Claim,2025-09-23,50816.22,APPROVED,0,13,96536.18,2025-04-04,VERIFIED
405,12398,138,Health Claim,2026-01-10,3250.17,APPROVED,0,75,11649.23,2025-10-10,VERIFIED
406,15686,6490,Property Damage,2025-08-30,44714.26,APPROVED,0,56,22376.62,2023-11-07,VERIFIED
407,15736,4227,Life Claim,2025-07-21,2339.89,PENDING,0,45,19344.81,2024-09-22,PENDING
408,18601,3637,Health Claim,2026-01-26,6852.48,PENDING,0,18,15696.36,2025-01-20,VERIFIED
409,14486,2909,Health Claim,2026-04-18,8908.14,REJECTED,0,4,53783.56,2025-02-04,VERIFIED
410,15553,9842,Health Claim,2026-03-07,5137.18,APPROVED,0,40,25513.1,2026-03-05,VERIFIED
411,13632,9704,Property Damage,2026-03-14,4662.67,REJECTED,0,18,13773.59,2023-07-08,PENDING
412,2322,3758,Health Claim,2025-11-21,16612.05,PENDING,0,45,35235.31,2025-03-19,VERIFIED
413,19669,2466,Health Claim,2025-10-22,20534.87,APPROVED,0,80,14471.65,2024-04-28,PENDING
414,2552,1487,Health Claim,2026-03-13,16675.98,PENDING,0,54,40699.51,2024-01-21,PENDING
415,10285,6252,Property Damage,2026-03-28,58036.43,REJECTED,0,79,98114.39,2025-10-19,VERIFIED
416,4766,2933,Property Damage,2025-08-04,18400.45,APPROVED,0,32,45147.84,2025-07-27,PENDING
417,21801,5507,Property Damage,2026-05-18,18428.34,REJECTED,0,37,73476.57,2024-07-27,VERIFIED
418,4344,6501,Health Claim,2026-02-22,80695.48,REJECTED,0,46,40700.05,2023-10-05,VERIFIED
419,7842,894,Health Claim,2025-08-17,37046.15,PENDING,0,20,69297.89,2024-10-03,PENDING
420,23465,1197,Motor Accident,2025-08-27,23523.28,REJECTED,0,40,64477.12,2024-09-20,VERIFIED
421,9721,6840,Motor Accident,2026-04-01,19211.72,PENDING,0,27,64822.5,2025-01-31,VERIFIED
422,21646,4412,Property Damage,2025-07-29,73535.58,REJECTED,0,63,43996.36,2024-11-19,PENDING
423,15536,5426,Health Claim,2025-07-30,9448.44,APPROVED,0,99,14895.27,2024-01-11,PENDING
424,11427,657,Life Claim,2025-07-06,28626.21,REJECTED,0,45,77308.4,2023-12-15,PENDING
425,23827,2051,Life Claim,2025-12-05,15655.12,REJECTED,0,58,28229.64,2024-02-22,VERIFIED
426,1757,216,Property Damage,2025-12-26,6679.73,REJECTED,0,72,12641.52,2025-07-05,VERIFIED
427,11736,2889,Property Damage,2026-01-11,11488.55,PENDING,0,83,37249.99,2026-01-28,VERIFIED
428,2840,4101,Property Damage,2026-01-07,44921.3,APPROVED,0,20,72987.85,2025-09-19,VERIFIED
429,17334,8943,Life Claim,2026-05-23,59713.98,APPROVED,0,60,97508.1,2025-08-07,VERIFIED
430,281,4848,Life Claim,2026-01-05,43622.83,APPROVED,0,93,66774.17,2025-01-26,VERIFIED
431,17704,1604,Life Claim,2025-10-08,22093.41,REJECTED,0,59,72054.5,2023-06-23,VERIFIED
432,14823,650,Property Damage,2026-02-25,6114.25,APPROVED,0,28,60511.16,2023-06-01,VERIFIED
433,12684,9936,Life Claim,2025-06-22,28485.2,PENDING,0,28,41910.31,2025-06-06,PENDING
434,15397,868,Property Damage,2026-03-17,36057.58,PENDING,0,32,70455.66,2024-08-21,PENDING
435,22622,6158,Motor Accident,2025-10-31,35722.06,REJECTED,0,57,73764.96,2023-12-04,VERIFIED
436,22800,6488,Property Damage,2026-01-03,7761.43,PENDING,0,47,16343.93,2026-05-12,PENDING
437,22990,6596,Life Claim,2025-09-07,13081.69,APPROVED,0,2,46731.72,2024-01-30,VERIFIED
438,7950,4112,Health Claim,2025-10-29,16204.34,APPROVED,0,67,53394.33,2023-08-31,PENDING
439,16964,2178,Health Claim,2025-07-16,7216.42,REJECTED,0,85,11342.9,2024-02-15,VERIFIED
440,17129,4131,Health Claim,2026-05-01,26630.05,APPROVED,0,93,67985.24,2025-12-15,PENDING
441,16972,7546,Health Claim,2026-04-03,39170.34,PENDING,0,48,78407.67,2023-11-12,VERIFIED
442,23033,4593,Health Claim,2026-03-26,10656.52,APPROVED,0,5,54132.11,2023-06-12,VERIFIED
443,14807,9979,Property Damage,2026-02-02,21649.6,APPROVED,0,40,16424.19,2023-12-30,PENDING
444,13004,1407,Life Claim,2026-02-05,17082.71,REJECTED,0,58,59832.93,2024-09-23,VERIFIED
445,13527,1607,Life Claim,2025-10-05,6933.63,APPROVED,0,51,22538.5,2025-10-02,PENDING
446,10992,6062,Property Damage,2025-06-11,20361.49,APPROVED,0,41,42968.06,2023-08-05,VERIFIED
447,20106,4824,Motor Accident,2025-09-01,1516.84,REJECTED,0,86,8423.35,2024-10-19,PENDING
448,14399,3842,Property Damage,2026-04-29,7387.1,PENDING,0,1,46330.73,2024-01-04,VERIFIED
449,14793,4171,Motor Accident,2025-07-21,25486.38,REJECTED,0,75,83541.44,2024-05-08,VERIFIED
450,14252,8436,Health Claim,2026-04-28,18983.71,APPROVED,0,39,66128.81,2026-03-26,VERIFIED
451,7065,7715,Life Claim,2026-05-02,49664.96,APPROVED,0,10,31550.11,2023-09-20,VERIFIED
452,1217,6554,Property Damage,2025-10-09,9348.94,REJECTED,0,41,72313.27,2024-11-14,VERIFIED
453,21944,8252,Motor Accident,2026-04-19,4162.8,REJECTED,0,73,17990.0,2025-02-14,PENDING
454,10861,7777,Motor Accident,2026-03-22,41118.27,REJECTED,0,23,63766.5,2023-09-20,VERIFIED
455,20946,3679,Property Damage,2025-11-04,43577.56,REJECTED,0,11,83610.43,2024-10-18,VERIFIED
456,21610,7236,Motor Accident,2025-11-24,24520.98,REJECTED,0,91,62686.21,2025-08-12,PENDING
457,13231,8614,Property Damage,2026-02-10,36804.4,REJECTED,0,79,90017.69,2024-01-09,PENDING
458,16596,8599,Health Claim,2026-02-20,46097.33,REJECTED,0,11,74600.19,2026-05-07,VERIFIED
459,20713,2479,Health Claim,2025-12-30,107133.16,REJECTED,0,50,64015.0,2025-06-29,VERIFIED
460,13984,8491,Life Claim,2025-06-05,20417.03,APPROVED,0,20,39147.14,2026-03-20,VERIFIED
461,14813,3542,Life Claim,2025-10-26,18275.46,APPROVED,0,37,34750.23,2024-08-03,PENDING
462,20190,7622,Property Damage,2026-01-26,14527.4,REJECTED,0,41,42486.15,2025-03-24,VERIFIED
463,22583,9198,Health Claim,2026-02-10,7512.05,REJECTED,0,86,26651.42,2023-07-26,PENDING
464,13672,9527,Property Damage,2026-03-28,18375.17,APPROVED,0,29,27770.38,2024-09-30,VERIFIED
465,9830,9224,Health Claim,2025-08-19,22579.32,PENDING,0,9,94829.31,2024-11-06,VERIFIED
466,24362,7930,Health Claim,2025-09-02,127319.56,APPROVED,0,93,98558.63,2023-06-17,VERIFIED
467,9866,1627,Life Claim,2026-05-08,29429.58,APPROVED,0,88,43954.66,2026-03-27,VERIFIED
468,21353,2687,Motor Accident,2026-05-09,46402.15,APPROVED,0,18,81191.2,2025-06-11,VERIFIED
469,9368,1341,Property Damage,2026-01-12,23056.67,APPROVED,0,11,79248.83,2025-06-13,PENDING
470,24709,1894,Life Claim,2026-02-13,7033.69,PENDING,0,78,10485.37,2024-01-07,PENDING
471,4446,855,Health Claim,2026-01-08,21030.36,REJECTED,0,43,51433.3,2025-04-27,VERIFIED
472,2303,3387,Health Claim,2026-03-18,34514.58,APPROVED,0,18,81994.07,2024-05-31,VERIFIED
473,15863,8367,Property Damage,2025-06-11,15307.46,APPROVED,0,89,35853.86,2023-07-27,VERIFIED
474,15045,2434,Property Damage,2026-01-31,34554.08,PENDING,0,49,49587.01,2025-02-05,PENDING
475,3142,1692,Property Damage,2025-11-21,3202.22,PENDING,0,4,22278.97,2025-02-26,PENDING
476,19863,6499,Health Claim,2025-09-26,5689.57,PENDING,0,4,32151.88,2024-07-04,PENDING
477,1888,3941,Property Damage,2025-06-23,94340.6,APPROVED,0,97,49432.0,2026-02-18,VERIFIED
478,22447,4211,Property Damage,2026-01-23,3166.33,PENDING,0,15,19110.58,2023-08-01,PENDING
479,761,6646,Motor Accident,2025-11-28,24066.41,APPROVED,0,6,93036.14,2025-05-04,VERIFIED
480,23600,791,Life Claim,2026-01-09,40559.05,APPROVED,0,52,66938.41,2025-12-09,PENDING
481,18003,8870,Motor Accident,2026-05-16,180900.45,APPROVED,0,27,99999.32,2024-08-25,PENDING
482,16846,3313,Health Claim,2025-06-06,5180.18,APPROVED,0,17,24966.7,2025-03-02,VERIFIED
483,24850,2113,Life Claim,2025-10-08,4780.04,APPROVED,0,99,23748.07,2025-01-10,PENDING
484,21183,3769,Property Damage,2025-07-16,94361.69,APPROVED,0,91,62541.12,2023-09-09,VERIFIED
485,18953,4042,Life Claim,2026-03-26,4011.12,REJECTED,0,25,14271.22,2025-04-22,PENDING
486,18588,432,Health Claim,2025-06-23,18377.06,PENDING,0,62,72823.33,2025-10-27,VERIFIED
487,18235,9142,Health Claim,2026-05-04,9726.58,APPROVED,0,37,18205.73,2023-11-22,PENDING
488,22997,8493,Life Claim,2026-05-17,7707.13,PENDING,0,20,17315.06,2025-07-04,VERIFIED
489,24087,4756,Property Damage,2025-09-06,134082.45,REJECTED,0,55,92350.04,2023-06-21,VERIFIED
490,13178,2970,Health Claim,2025-12-29,66647.1,PENDING,0,45,49687.68,2024-06-27,VERIFIED
491,4503,5013,Health Claim,2025-06-27,19690.43,APPROVED,0,42,58764.73,2025-06-06,VERIFIED
492,883,6169,Health Claim,2026-03-12,55318.39,PENDING,0,89,88611.92,2025-10-03,VERIFIED
493,16831,9927,Motor Accident,2025-12-18,33310.91,PENDING,0,74,64192.06,2024-06-07,VERIFIED
494,23337,4581,Health Claim,2025-12-05,10228.97,REJECTED,0,57,34025.97,2024-06-15,PENDING
495,2097,1872,Life Claim,2025-11-02,83299.8,REJECTED,0,63,64158.37,2024-04-11,PENDING
496,10572,8463,Property Damage,2026-01-20,8384.06,APPROVED,0,7,20903.41,2023-05-29,PENDING
497,23657,6411,Motor Accident,2026-03-24,14198.85,REJECTED,0,36,58582.49,2024-11-29,PENDING
498,9949,166,Life Claim,2026-05-16,26216.94,REJECTED,0,97,71551.61,2025-07-19,PENDING
499,6992,668,Motor Accident,2025-08-06,19055.92,APPROVED,0,82,49442.01,2025-05-06,VERIFIED
500,17970,5278,Life Claim,2026-04-22,16301.84,APPROVED,0,96,45211.83,2023-10-02,VERIFIED
501,14832,8345,Life Claim,2025-07-15,87483.52,REJECTED,0,73,60606.66,2024-11-19,VERIFIED
